"Provincia","Nombre","Dirección","Gasolina 95","Gasolina 98","Gasoleo A"
"Málaga","GALP","CARRETERA MA-409 KM. 6, FUENGIROLA","1,364€","€","1,294€"
"Málaga","GALP","CARRETERA N-340 KM. 171, MANILVA","1,399€","1,539€","1,319€"
"Málaga","GALP","AVENIDA AVDA. WASHINGTON-POLIG. EL VISO, 68, MALAGA","1,419€","€","1,349€"
"Málaga","GALP","AVENIDA RICARDO SORIANO, 51, MARBELLA","1,424€","1,544€","1,359€"
"Málaga","GALP","CALLE ALUMINIO, S/N, MARBELLA","1,356€","1,469€","1,260€"
"Málaga","GALP","AVENIDA MARE NOSTRUM, S/N, ENTRERRIOS","1,389€","1,526€","1,339€"
"Málaga","GALP","CARRETERA N-340- SECTOR 97 KM. S/N, BENALMADENA","1,394€","1,534€","1,324€"
"Málaga","EXPRESS","CALLE INGENIERO PABLO ESTEBAN MAES, 3, PIZARRA","1,359€","€","1,299€"
"Málaga","ESTACION SERVICIO TEBA","CARRETERA MA5404 DE A357 A MA465 DE ACCESO A TEBA KM. 15,250, TEBA","1,399€","€","1,339€"
"Málaga","ES LIMONAR","CR N-334, 143 (N-334 km 143,2), MOLLINA","1,368€","€","1,289€"
"Málaga","ES GUADALHORCE","CALLE RUSIA, 4, MALAGA","1,409€","1,551€","1,359€"
"Málaga","EROSKI","C.C. LA VERÓNICA, CTRA. N-343 km 6,5, ANTEQUERA","€","€","€"
"Málaga","EROSKI","PARQUE COMERCIAL MIRAMAR (N340), MIJAS","1,099€","1,219€","0,985€"
"Málaga","EROSKI","AVENIDA JUAN CARLOS I, S/N, VELEZ-MALAGA","1,299€","1,439€","1,209€"
"Málaga","E.S.MARIDI","CTRA.MA-111 km 16,65, COMPETA","1,409€","1,469€","1,349€"
"Málaga","E.S.BP POLIGONO ALAMEDA","CALLE ROSAMUNDA, S/N, MALAGA","1,408€","1,551€","1,349€"
"Málaga","E.S. SALADILLO","URBANIZACIÓN EL SALADILLO, , ESTEPONA","1,408€","1,543€","1,248€"
"Málaga","E.S. LAS PALMERAS","CALLE DIDEROT, 66, MALAGA","1,369€","€","1,289€"
"Málaga","E.S. EL TOMILLAR (AGLA)","CALLE JORGE E. LORING OYARZABAL, 4, PUERTO DE LA TORRE","1,263€","1,361€","1,133€"
"Málaga","E.S. EL TOMILLAR (AGLA)","CALLE JORGE E. LORING OYARZABAL, 4, MALAGA","1,363€","1,468€","1,301€"
"Málaga","E.S NERJA","AVENIDA DE PESCIA, 3, NERJA","1,389€","1,519€","1,319€"
"Málaga","E.S EL ROSARIO","CARRETERA A-7203 KM. 11,200, ANTEQUERA","1,295€","€","1,198€"
"Málaga","E.S BAHIA DE CASARES","CTRA N 340 KM 146.7 ESQUINA MA 546, CASARES","1,409€","1,539€","1,309€"
"Málaga","E. S. EL TORCAL","CALLE COLLAO, S/N, VILLANUEVA CONCEPCION","1,409€","€","1,339€"
"Málaga","DISTREAX-22, S. L.","CALLE IGNACIO ZULOAGA, 6, VELEZ-MALAGA","1,289€","€","1,199€"
"Málaga","DINERGIA","CL PLAZA. CONSTITUCION, 14, ALAMEDA","1,350€","€","1,275€"
"Málaga","COOPERATIVA ACEITE MONDRON","BARRIADA MONDRON -ALDEA-, S/N, PERIANA","1,120€","€","0,970€"
"Málaga","COLOSO","AVENIDA MANUEL FRAGA IRIBARNE, 17, TORREMOLINOS","1,369€","1,459€","1,289€"
"Málaga","CERRO LARGO","AVENIDA CARLOTA ALESSANDRI, 210, TORREMOLINOS","1,409€","1,552€","1,359€"
"Málaga","CEPSA","CARRETERA CARTAMA-CHURRIANA KM. 4,750, ALHAURIN DE LA TORRE","1,379€","1,499€","1,315€"
"Málaga","CEPSA","GLORIETA ACCESO POLIGONO INDUSTRIAL, SN, LOMA DEL MONTE","1,389€","1,504€","1,325€"
"Málaga","CEPSA","CARRETERA A-384 KM. 72,3, ANTEQUERA","1,409€","€","1,334€"
"Málaga","CEPSA","AUTOPISTA AP-7B (MRG.DCHO.) KM. 138,5, MANILVA","1,419€","1,534€","1,355€"
"Málaga","CEPSA","PROSPER MERIMEE, 21, MALAGA","1,409€","1,524€","1,339€"
"Málaga","CEPSA","AVENIDA ISAAC PERAL, 39, MALAGA","1,409€","1,524€","1,339€"
"Málaga","CEPSA","CARRETERA A-387 KM. 5,6, FUENGIROLA","1,389€","1,504€","1,325€"
"Málaga","CEPSA","AVENIDA VELAZQUEZ, 113, MALAGA","1,409€","1,524€","1,339€"
"Málaga","CEPSA","CARRETERA N-340A KM. 182,5, MARBELLA","1,419€","1,534€","1,359€"
"Málaga","CEPSA","AUTOPISTA AP-7B (MRG.IZDO.) KM. 138,5, MANILVA","1,419€","1,534€","1,355€"
"Málaga","CEPSA","AVENIDA KARAT, 58, ALGARROBO","1,429€","€","1,329€"
"Málaga","CEPSA","AVENIDA MANUEL FRAGA IRIBARNE, 10, TORREMOLINOS","1,389€","1,504€","1,309€"
"Málaga","CEPSA","AVENIDA SEVERO OCHOA, 55, MARBELLA","1,409€","1,524€","1,349€"
"Málaga","CEPSA","AVENIDA LITORAL, S,N, ESTEPONA","1,389€","1,504€","1,325€"
"Málaga","CEPSA","CARRETERA A-92 KM. 135, HUMILLADERO","1,409€","€","1,339€"
"Málaga","CEPSA","CARRETERA N-340A KM. 260, BENAJARAFE","1,429€","€","1,354€"
"Málaga","CEPSA","CARRETERA SALINAS KM. 11,5, VILLANUEVA DEL TRABUCO","1,329€","€","1,259€"
"Málaga","CEPSA","A-384 km 44, ALMARGEN","1,399€","€","1,339€"
"Málaga","CEPSA","CALLE POLIGONO INDUSTRIAL TREVELEZ - C/OFFENBACH, S/N, MALAGA","1,414€","€","1,339€"
"Málaga","CEPSA","CARRETERA CARTAMA-COIN KM. 3,8, CARTAMA","1,399€","1,529€","1,339€"
"Málaga","CEPSA","AVDA. DE MALAGA, 22 (C-341 km 57,4), RONDA","1,379€","1,494€","1,305€"
"Málaga","CEPSA","CARRETERA A-376 KM. 120,7, RONDA","1,379€","1,494€","1,305€"
"Málaga","CEPSA","AUTOVIA A-7 KM. 292, FRIGILIANA","1,398€","€","1,338€"
"Málaga","CEPSA","A-45 km 147,8, CASABERMEJA","1,429€","1,544€","1,359€"
"Málaga","CEPSA","SEVILLA, 133, RONDA","1,379€","€","1,305€"
"Málaga","CEPSA","AVDA. DE MALAGA, 22 (C-341 km 57,4), RONDA","1,185€","1,295€","0,985€"
"Málaga","CEPSA","CARRETERA RONDA CAMPILLOS KM. 37,2, CUEVAS DEL BECERRO","1,374€","€","1,304€"
"Málaga","CEPSA","CARRETERA N-340 KM. 197,7, MIJAS","1,419€","1,534€","1,369€"
"Málaga","CEPSA","CARRETERA A-356 KM. 42, VELEZ-MALAGA","1,389€","€","1,325€"
"Málaga","CEPSA","AUTOVIA CAMPILLOS-MALAGA KM. 50,05, CARTAMA","1,399€","1,529€","1,339€"
"Málaga","CEPSA","CALLE MARBELLA, 31, RONDA","1,379€","1,494€","1,305€"
"Málaga","CEPSA","AVENIDA ANDALUCIA, 55, CARTAMA","1,399€","1,529€","1,339€"
"Málaga","CEPSA","AUTOVIA DEL MEDITERRANEO (A-7) KM. 264,5, CAJIZ","1,389€","€","1,309€"
"Málaga","CEPSA","CALLE HELSINKI-PG SAN PEDRO, 40, SAN PEDRO DE ALCANTARA","1,409€","1,524€","1,359€"
"Málaga","CEPSA","N-340 km 170,7, SAN PEDRO DE ALCANTARA","1,419€","1,534€","1,369€"
"Málaga","CEPSA","CALLE GALLARDO, 12, ARCHIDONA","1,419€","€","1,349€"
"Málaga","CEPSA","CARRETERA MA 202 KM. 29,3, CUEVAS DE SAN MARCOS","1,399€","€","1,329€"
"Málaga","CEPSA","CARRETERA A-92 KM. 138,2, HUMILLADERO","1,409€","€","1,339€"
"Málaga","CENTRO","AVENIDA GAVIOTAS LAS, 10, FUENGIROLA","1,409€","1,552€","1,349€"
"Málaga","CARREFOUR","CARRETERA CADIZ KM. 241, MALAGA","1,389€","1,519€","1,319€"
"Málaga","CARREFOUR","CARRETERA CTRA.N-343 KM. 65, ANTEQUERA","1,379€","1,529€","1,299€"
"Málaga","CARREFOUR","AVENIDA PALMERAS DE LAS, 1, CANCELADA","1,398€","1,504€","1,328€"
"Málaga","CARREFOUR","AVENIDA AGUAMARINA, S/N, BENALMADENA","1,409€","€","1,329€"
"Málaga","CARREFOUR","AUTOVIA DE LOS LIRIOS KM. 210, MIJAS","1,379€","1,479€","1,329€"
"Málaga","CARREFOUR","CALLE SAIN EXUPERY, S/N, MALAGA","1,389€","€","1,319€"
"Málaga","CARREFOUR","AVENIDA AV. DE LA ENCARNACIÓN, S/N, MIJAS","1,379€","1,479€","1,329€"
"Málaga","CARBURANTES CLAVERO - SAN SEBASTIAN","CALLE DOCTOR LAUREANO CASQUERO EN VELEZ-MALAGA, S/N, VELEZ-MALAGA","1,399€","1,519€","1,335€"
"Málaga","CAMPSA","AVENIDA DE LA RIBERA, S/N, MARBELLA","1,409€","1,549€","1,329€"
"Málaga","BPLA VENTILLA","CARRER A387.CRUCE MIJAS KM4, 4, ALHAURIN EL GRANDE","1,409€","1,551€","1,359€"
"Málaga","BPLA VEGA DE MIJAS","CARRER COMARCAL426 KM8, 8, MIJAS","1,409€","1,551€","1,359€"
"Málaga","BP UNIVERSIDAD","CALLE MARISMA, 48, MALAGA","1,409€","1,551€","1,359€"
"Málaga","BP TORROX","AUTOVIA A-7 KM. 287, TORROX","1,419€","1,562€","1,369€"
"Málaga","BP TEATINOS","AVENIDA MARIA ZAMBRANO/ALFR., 1, MALAGA","1,414€","1,556€","1,349€"
"Málaga","BP SAN ISIDRO","CARRETERA COMARCAL COIN-MALAGA KM. 89, MALAGA","1,409€","1,551€","1,359€"
"Málaga","BP RONDA-LOS PINOS","CR RONDA-CAMPILLOS (A-367) KM 5, RONDA","1,399€","1,541€","1,319€"
"Málaga","BP RINCON DE LA VICTORIA","CARRETERA N 340 KM. 252, RINCON DE LA VICTORIA","1,408€","1,551€","1,349€"
"Málaga","BP PIZARRA","CR C-401 MALAGA-ALORA KM 28 km 28,9, PIZARRA","1,409€","1,551€","1,359€"
"Málaga","BP OJEN","CARRETERA OJEN C.C. LA CAÑADA KM. 0, MARBELLA","€","1,561€","1,359€"
"Málaga","BP LAS MEDRANAS","UR LAS MEDRANAS S/N, MARBELLA","1,420€","1,560€","1,359€"
"Málaga","BP LAS CHAPAS","CALLE MARTINEZ MALDONADO, 62, MALAGA","1,409€","1,551€","1,359€"
"Málaga","BP LA TORRE","CARRER COMARCAL 344 KM83, 83, ALHAURIN DE LA TORRE","1,409€","1,551€","1,359€"
"Málaga","BP LA PEÑITA","CARRER COMARCAL 344 KM 72.200, 72200, ALHAURIN EL GRANDE","1,409€","1,551€","1,359€"
"Málaga","BP LA CALA","AREA, ARRABAL BUTIPLAYA LA, 1, MIJAS","1,409€","1,551€","1,359€"
"Málaga","BP JOY MARBELLA","CARRETERA N-340 KM. 178,875, MARBELLA","1,420€","1,560€","1,359€"
"Málaga","BP ESTEPONA","CR N-340, P.K. 157.1, ESTEPONA","1,409€","1,561€","1,349€"
"Málaga","BP ES CARTAMA","AUTOVIA A-357 KM. 57, CARTAMA","1,409€","1,551€","1,359€"
"Málaga","BP EL TEJAR","AVENIDA CLEMENTE DIAZ RUIZ, SN, FUENGIROLA","1,409€","1,549€","1,359€"
"Málaga","BP EL PUERTO DE MIJAS","AVENIDA MEXICO, SN, CALAHONDA-CHAPARRAL","1,399€","1,541€","1,349€"
"Málaga","BP EL CASTILLO","CARRER NACIONAL 340 KM212, 212, FUENGIROLA","1,409€","1,551€","1,359€"
"Málaga","BP CIUDAD JARDIN","AVENIDA SANTIAGO RAMON Y CAJAL, 102, MALAGA","1,409€","1,551€","1,349€"
"Málaga","BP CHURRIANA","CARRER CAMINO DE COIN, 90, MALAGA","1,409€","1,551€","1,359€"
"Málaga","BP CAMINO SUAREZ","AV VALLE INCLAN, S/N, MALAGA","1,409€","1,551€","1,343€"
"Málaga","BP C.C RINCON","CALLE ARROYO TOTALAN, 1, CALA DEL MORAL (LA)","1,408€","1,551€","1,349€"
"Málaga","BP ARCO MARBELLA","C.N. 340, BRAZO NORTE km 182,5, MARBELLA","1,419€","1,560€","1,358€"
"Málaga","BP ANTEQUERA","POLIGONO PARQUE EMPRESARIAL--CRUCE DEL ROMERAL, 0, ANTEQUERA","€","1,552€","1,359€"
"Málaga","BP AEROPUERTO","CR N-348, M.D. RAMAL AEROPUERTO, MALAGA","1,414€","1,555€","1,355€"
"Málaga","BP -LA VEGA-ANTEQUERA","CALLE CRUZ BLANCA, 40, ANTEQUERA","1,379€","1,519€","1,339€"
"Málaga","BP","MA-105 km 0,3, NERJA","1,399€","1,541€","1,339€"
"Málaga","BP","CARRETERA A-355 KM. 20, MONDA","1,399€","1,541€","1,339€"
"Málaga","BP","CARRETERA C-355 KM. 36,5, MARBELLA","€","€","1,359€"
"Málaga","BP","CARRETERA A-384 KM. 77,6, ANTEQUERA","1,399€","1,542€","1,319€"
"Málaga","BP","CARRETERA N-340 KM. 159,600, ESTEPONA","1,409€","1,561€","1,349€"
"Málaga","BP","AVENIDA VELAZQUEZ, 290, MALAGA","1,409€","1,551€","1,348€"
"Málaga","BP","CARRETERA JEREZ CARTAGENA KM. 136, CAMPILLOS","1,399€","1,529€","1,309€"
"Málaga","BALLENOIL","AVENIDA ALCALDE CLEMENTE DIAZ RUIZ, 38, FUENGIROLA","1,329€","€","1,259€"
"Málaga","BALLENOIL","CAMINO HIGUERAL EL, 28, VELEZ-MALAGA","1,279€","€","1,189€"
"Málaga","BALLENOIL","CALLE PACHARAN, 25, ARROYO DE LA MIEL-BENALMADENA COSTA","1,327€","€","1,227€"
"Málaga","BALLENOIL","SECTOR UR.21 PARCELA 9, 9, CARTAMA","1,329€","€","1,269€"
"Málaga","BALLENOIL","AVENIDA REINA SOFIA, S/N, COIN","1,319€","€","1,249€"
"Málaga","BALLENOIL","SECTOR ARROYO ENMEDIO E4, 4, ESTEPONA","1,319€","€","1,219€"
"Málaga","BALLENOIL","CALLE SANTO TOMAS URBANIZ. LA LEALA PARCELA 3 Y 4, 3, ARROYO DE LA MIEL-BENALMADENA COSTA","1,327€","€","1,227€"
"Málaga","BALLENOIL","CALLE PAGO CASTILLO ALTO, 1, NERJA","1,339€","€","1,269€"
"Málaga","AVIA","CALLE ZONA DE LA VEGA, S/N, BENAOJAN","1,349€","€","1,249€"
"Málaga","AVENIDA JUAN CARLOS I","AVENIDA JUAN CARLOS I, 139, ESTEPONA","1,409€","1,561€","1,349€"
"Málaga","ASJILEIVA BNAMARGOSA","CALLE CAMINO DE VELEZ, S/N, BENAMARGOSA","1,388€","€","1,289€"
"Málaga","AGRO-OLIVARERA RIOGORDO","PARAJE EL CAMPILLO, S/N, RIOGORDO","1,289€","€","1,215€"
"Málaga","AGRARIA DEL TURON","AVDA BLANES S.N., ARDALES","1,359€","€","1,279€"
"Málaga","AGLA RONDA","CALLE GENAL, 3, RONDA","1,339€","€","1,239€"
"Málaga","AGLA PETROLEROS MIJAS","POLIGONO MOLINO DE VIENTO, 1, MIJAS","1,338€","1,428€","1,268€"
"Málaga","AGLA LA VENTILLA","CARRETERA A397 KM. 11,900, PARAUTA","1,384€","1,499€","1,305€"
"Málaga","AGLA EL ROCIO DE NAGUELES","CARRETERA NACIONAL 340 KM. 179, MARBELLA","1,385€","1,545€","1,325€"
"Málaga","AGLA ARRIATE","CARRETERA RONDA ARRIATE KM. 3,7, ARRIATE","1,349€","€","1,265€"
"Málaga","AGLA - SIERRA YEGUAS","CALLE CRUZ, 67, SIERRA DE YEGUAS","1,349€","€","1,259€"
"Málaga","AGLA - E.S.VISTA HEMOSA","CTRA. RONDA-MÁLAGA km 44, ALOZAINA","1,385€","€","1,335€"
"Málaga","AGLA","CARRETERA C/CASTILLO, SN A-366 KM. 1, YUNQUERA","1,382€","1,485€","1,324€"
"Málaga","AGLA","CL AVENIDA PABLO PICASSO, 42 (JEREZ-CARTAGENA), ARCHIDONA","1,179€","€","1,059€"
"Málaga","AGLA","AUTOVIA A-92 KM. 132, FUENTE DE PIEDRA","1,358€","1,465€","1,288€"
"Málaga","AGLA","CTRA.A-357, (ZALEA-ARDALES) km 33,2, CASARABONELA","1,417€","1,479€","1,293€"
"Málaga","AGLA","AVENIDA DEL OLIVAR, 9, VILLANUEVA DE ALGAIDAS","1,349€","€","1,248€"
"Málaga","AGLA","CARRETERA CARTAMA PUEBLO A ESTACION KM. 2,7, CARTAMA","1,359€","1,499€","1,299€"
"Málaga","AGLA","CTRA.SUBZONA A ALORA, PIZARRA","1,356€","€","1,310€"
"Málaga","AGLA","POLIGONO POL. INDUSTRIAL ARDALES PARCELA 1, 1, ARDALES","1,379€","1,418€","1,314€"
"Málaga","AGLA","CARRETERA A-374 KM. 12,5, MONTECORTO","1,389€","1,509€","1,299€"
"Málaga","AGLA","A-376 km 101,5, MONTECORTO","1,349€","1,469€","1,249€"
"Málaga","AGLA","CARRETERA MA-135 KM. 1,5, VELEZ-MALAGA","1,366€","1,497€","1,297€"
"Málaga","AGLA","CARRETERA CARRETERA DE CERRALBA Nº 1 KM. 1, CERRALBA","1,356€","1,463€","1,310€"
"Málaga","AGLA","AVENIDA PABLO PICASSO,, 42, ARCHIDONA","1,379€","€","1,329€"
"Málaga","(SIN RÓTULO)","CARRETERA GUARO - COIN KM. 1, GUARO","1,385€","€","1,325€"
"Málaga","""E.S. EL CAMPILLO"" (AGLA, RIOGORDO)","CR. A356 km 18,7, RIOGORDO","1,309€","€","1,235€"
"Melilla","SHELL PUENTE TRIANA","CALLE ACTOR TALLAVI, S/N, MELILLA","1,030€","€","0,970€"
"Melilla","SHELL CARLOS V","CALLE MARQUEZ MONTEMAR, ESQ. CARLOS V, S/N, MELILLA","1,030€","€","0,970€"
"Melilla","SHELL ALFONSO XIII","CALLE ALFONSO XIII, 84, MELILLA","1,030€","€","0,970€"
"Melilla","SHELL","ALFEREZ PROVISIONALES S/N, MELILLA","1,030€","€","0,970€"
"Melilla","SHELL","GENERAL POLAVIEJA Nº 2, MELILLA","1,030€","€","0,970€"
"Melilla","SHELL","PLAZA MARTIN DE CORDOBA, 17, MELILLA","1,030€","€","0,970€"
"Melilla","CEPSA","CALLE GENERAL ASTILLEROS, 2, MELILLA","1,019€","€","0,969€"
"Melilla","CEPSA","CALLE ASTILLEROS, GENERAL, 99, MELILLA","1,029€","€","0,959€"
"Melilla","CEPSA","ZONA SERVICIO DEL PUERTO DE MELILLA, S/N, MELILLA","1,019€","€","0,969€"
"Melilla","CEPSA","PASEO DE LAS MARGARITAS, 21, MELILLA","1,019€","€","0,969€"
"Melilla","BP PUENTE","CALLE GENERAL POLAVIEJA, 1, MELILLA","1,024€","€","0,955€"
"Melilla","BP","CALLE GENERAL ASTILLEROS, 89, MELILLA","1,029€","€","0,959€"
"Melilla","BP","CALLE GARCIA CABRELLES, 42, MELILLA","1,029€","€","0,959€"
"Murcia","VIRSA, S.C.L.","DIPUTACION DE LEBOR, TOTANA","€","€","1,219€"
"Murcia","VENTA LA PETRA","CARRETERA A-91 KM. 3,5, LORCA","1,388€","1,498€","1,318€"
"Murcia","VENTA DE LA VIRGEN","AVENIDA DE MURCIA, 15, BAÑOS Y MENDIGO","1,139€","€","1,009€"
"Murcia","VEDICAR","CALLE EL MULADAR, 8, CEHEGIN","€","€","1,229€"
"Murcia","VALCARCE","CARRETERA CARRETERA DE LORCA KM. 0,4, AGUILAS","1,389€","€","1,309€"
"Murcia","V2 GASOLINERAS","CARRETERA MADRID KM. 388,200, CABEZO CORTADO","1,359€","€","1,239€"
"Murcia","V2 GASOLINERAS","CARRETERA E-1 KM. 5,500, SANGONERA LA VERDE O ERMITA NUEVA","1,359€","€","1,239€"
"Murcia","US ROSEMUR","CALLE ROSEGAR, 8, BENIEL","1,349€","€","1,269€"
"Murcia","U.S. TRANSMARAVILLAS","CARRETERA DEL CAMPILLO, POL IND EL MULADAR KM. 1,3, CEHEGIN","1,339€","€","1,269€"
"Murcia","TS","NACIONAL 340 km 613, TOTANA","1,359€","€","1,249€"
"Murcia","TRUCKSTOP AGUILAS","CARRETERA DE CIRCUNVALACIÓN, S/N KM. , AGUILAS","1,404€","€","1,324€"
"Murcia","TRANSPORTES LAS MARAVILLAS","AVENIDA DE LORCA, 206, PUNTARRON (EL)","€","€","1,339€"
"Murcia","TRANSGALLEGO LOGISTIC SL","AVDA FCO SALZILLO PARC 26/12-C, SAN GINES","€","€","1,227€"
"Murcia","TRANS CEREZUELA GASOLINERA","TRAVESÍA VEREDA CUEVA 03, , MONTEAGUDO","€","€","1,380€"
"Murcia","TRADIC","POLIGONO CAVILA FASE II, SN, BENABLON","€","€","1,209€"
"Murcia","TINACAR","CARRETERA DEL ALBUJON KM. S/N, POZO ESTRECHO","1,369€","1,499€","1,299€"
"Murcia","THADER","AVENIDA DON JUAN DE BORBON, S/, CHURRA","1,419€","1,519€","1,299€"
"Murcia","SUMINISTROS PLIEGO S.L","CTRA. A LORCA km 0,6, PLIEGO","1,309€","1,399€","1,249€"
"Murcia","SUMINISTROS LA CASILLA S.L.","VEREDA LA CASILLA, S/N, LORCA","1,375€","€","1,295€"
"Murcia","SINERGIA DIESEL","CARRETERA D-11/CAMINO VIEJO DEL PUERTO KM. 1,5, LORCA","1,307€","€","1,247€"
"Murcia","SHELL EL GUADALENTIN","AUTOVIA RM-2 KM. 41,7, ALHAMA DE MURCIA","1,399€","€","1,319€"
"Murcia","SHELL","CARRETERA E-1 KM. 1, MURCIA","1,369€","1,479€","1,279€"
"Murcia","SHELL","CARRETERA MU-603 KM. 3,3, PALMAR O LUGAR D. JUAN","1,359€","1,509€","1,289€"
"Murcia","SHELL","CTRA. CABO DE PALOS A LA MANGA km S/Nº, CABO DE PALOS","1,359€","€","1,279€"
"Murcia","SHELL","CARRETERA DE TORREPACHECO A LOS ALCAZARES KM. 6,192, TORRE-PACHECO","1,359€","1,509€","1,289€"
"Murcia","SHELL","CARRETERA TENTEGORRA KM. 1, CARTAGENA","1,379€","1,509€","1,319€"
"Murcia","SHELL","CALLE SEBASTIAN FERINGAN, S/N, CARTAGENA","1,385€","1,515€","1,315€"
"Murcia","SHELL","CARRETERA E-15/A-7 KM. 583, PUERTO LUMBRERAS","1,404€","1,544€","1,329€"
"Murcia","SHELL","AVD. REGION MURCIANA, 1, MURCIA","1,359€","1,509€","1,289€"
"Murcia","SHELL","AVENIDA DEL GOLF, S/N, MOLINA DE SEGURA","1,379€","1,519€","1,329€"
"Murcia","SHELL","CALLE TENIENTE FLOMESTA, 86, CALASPARRA","1,356€","1,455€","1,269€"
"Murcia","SHELL","AVENIDA DON JUAN DE BORBON, S/N, MURCIA","1,375€","1,525€","1,289€"
"Murcia","SHELL","CARRETERA NACIONAL 332 KM. S/N, SAN JAVIER","1,309€","€","1,209€"
"Murcia","SHELL","CARRETERA N-332A KM. 4,5, FERRIOL (EL)","1,345€","€","1,255€"
"Murcia","SHELL","AVENIDA MURCIA (DE), S/N, JUMILLA","1,375€","1,485€","1,285€"
"Murcia","SHELL","C/ PROLONGACION CARRIL DE LA IGLESIA, S/N km CENTRO COMERCIAL M, MURCIA","1,359€","1,509€","1,289€"
"Murcia","SERMUCO","POLIGONO LOS PRADOS, 6, CIEZA","1,279€","€","1,214€"
"Murcia","SAN CAYETANO","CARRETERA RM-19 KM. 20,5, SAN CAYETANO","1,399€","1,539€","1,319€"
"Murcia","ROYMAGA PETROLEOS,SL","CALLE BUDAPEST, 129, TORRECIEGA","1,359€","€","1,279€"
"Murcia","ROYMAGA PETROLEOS S.L.","AVDA. SAN JAVIER, S/N, APARECIDA (LA)","1,379€","1,479€","1,289€"
"Murcia","ROYMAGA PETROLEOS","CARRETERA MU-311 KM. 25,2, PALMA (LA)","1,359€","€","1,279€"
"Murcia","ROYMAGA PETROLEOS","MUELLE PASEO ALFONSO XII, S/N, CARTAGENA","1,389€","€","1,319€"
"Murcia","ROYMAGA PETROLEOS","PLAZA SURESTE, S/N, POZO ESTRECHO","1,359€","1,479€","1,279€"
"Murcia","RHR","AVENIDA PINATAR, 20, SAN JAVIER","1,299€","1,409€","1,175€"
"Murcia","REPSOL BUTANO","AGREGADO NARANJO, S/N, MURCIA","€","€","€"
"Murcia","REPSOL","CARRETERA RM714 KM. 1,1, JUMILLA","1,369€","€","1,289€"
"Murcia","REPSOL","CR MU-3211, 32,1, PACA (LA)","1,365€","1,465€","1,319€"
"Murcia","REPSOL","CALLE NUEVOS ACCESOS, S/N, LORQUI","1,379€","1,509€","1,309€"
"Murcia","REPSOL","CARRETERA C-3223 KM. 27,27, ABANILLA","1,389€","€","1,329€"
"Murcia","REPSOL","CARRETERA TORRE DE COTILLAS KM. 0,2, ALCANTARILLA","1,369€","1,499€","1,315€"
"Murcia","REPSOL","CL AVENIDA MAR MENOR, 2, SANTIAGO DE LA RIBERA","1,379€","1,519€","1,329€"
"Murcia","REPSOL","CALLE PASEO ALFONSO XIII, SN, CARTAGENA","1,369€","1,479€","1,319€"
"Murcia","REPSOL","CR N-301, 384, MOLINA DE SEGURA","1,369€","1,509€","1,329€"
"Murcia","REPSOL","CARRETERA C-3314 KM. 10,7, CEHEGIN","1,428€","1,574€","1,339€"
"Murcia","REPSOL","CR L-2F *PUENTE TOCINOS*, 5, MURCIA","1,379€","1,499€","1,319€"
"Murcia","REPSOL","AVDA DE MURCIA, 26, ROLDAN","1,379€","1,489€","1,309€"
"Murcia","REPSOL","CARRETERA C-415 KM. 43, BULLAS","1,379€","1,479€","1,339€"
"Murcia","REPSOL","CARRETERA A-5 KM. 5,000, MOLINA DE SEGURA","1,399€","1,559€","1,309€"
"Murcia","REPSOL","AUTOVIA A.30 KM. 408,5, BAÑOS Y MENDIGO","1,389€","1,499€","1,319€"
"Murcia","REPSOL","CARRETERA CR N-340 KM. 655,5, NONDUERMAS","1,369€","1,499€","1,315€"
"Murcia","REPSOL","CR A-7 , P.K. 750 M.D., SANTOMERA","1,399€","1,509€","1,339€"
"Murcia","REPSOL","CARRETERA C-3211 INTERSECCION CON C-330 Y C-16 KM. 4,1, CARAVACA DE LA CRUZ","1,375€","1,475€","1,329€"
"Murcia","REPSOL","CALLE AC(,42)AT-ATAMARIA, S/N, BELONES (LOS)","1,369€","1,509€","1,329€"
"Murcia","REPSOL","CR MU-603, 5,1 (MU-603 km 5,18), SANGONERA LA VERDE O ERMITA NUEVA","1,399€","1,499€","1,329€"
"Murcia","REPSOL","CARRETERA NACIONAL.340. KM. 117, HOYA (LA)","1,379€","1,479€","1,319€"
"Murcia","REPSOL","CR A-7 P.K. 641, LIBRILLA","1,399€","1,509€","1,339€"
"Murcia","REPSOL","CR N-340 A, 599,5, LORCA","1,229€","1,329€","1,109€"
"Murcia","REPSOL","AVENIDA MARIO SPREAFICO, 38, ARCHENA","1,389€","1,509€","1,329€"
"Murcia","REPSOL","CR C-415, 23, MULA","1,379€","1,479€","1,339€"
"Murcia","REPSOL","AVENIDA MIGUEL DE CERVANTES, 50, MURCIA","1,379€","1,519€","1,329€"
"Murcia","REPSOL","CARRETERA CARTAGENA-ALICANTE KM. 23, ALCAZARES (LOS)","1,409€","1,509€","1,329€"
"Murcia","REPSOL","CARRETERA C-3211 INTERSECCION CON C-330 Y C-16 KM. 4,1, CARAVACA DE LA CRUZ","1,375€","1,475€","1,329€"
